order_id,customer_id,order_date,status,payment_method,discount_pct,shipping_cost
ORD0007464,CUST01490,2024-11-24,Delivered,Debit Card,0.2,12.21
ORD0007465,CUST01599,2024-01-13,Delivered,Credit Card,0.1,3.46
ORD0007466,CUST00978,2023-10-09,Delivered,UPI,0.0,4.09
ORD0007467,CUST01441,2023-04-15,Delivered,PayPal,0.05,0.29
ORD0007468,CUST00021,2024-01-31,Delivered,Credit Card,0.05,1.68
ORD0007469,CUST00476,2024-03-29,Processing,UPI,0.05,2.59
ORD0007470,CUST01286,2023-10-21,Delivered,Credit Card,0.1,4.59
ORD0007471,CUST01205,2024-12-26,Delivered,Credit Card,0.0,11.69
ORD0007472,CUST00385,2024-12-22,Delivered,Wallet,0.05,9.8
ORD0007473,CUST01179,2023-12-06,Delivered,UPI,0.0,1.65
ORD0007474,CUST00558,2024-04-27,Delivered,UPI,0.1,12.99
ORD0007475,CUST00731,2024-09-07,Delivered,Net Banking,0.15,13.2
ORD0007476,CUST01012,2024-07-03,Delivered,Net Banking,0.0,13.55
ORD0007477,CUST00502,2024-11-16,Returned,Debit Card,0.15,9.43
ORD0007478,CUST01066,2024-04-06,Delivered,Debit Card,0.0,0.11
ORD0007479,CUST00672,2024-12-20,Delivered,Net Banking,0.0,5.86
ORD0007480,CUST01381,2024-03-14,Cancelled,UPI,0.0,11.19
ORD0007481,CUST01481,2024-11-22,Delivered,UPI,0.05,5.89
ORD0007482,CUST00278,2023-06-08,Delivered,Wallet,0.0,2.74
ORD0007483,CUST01903,2024-09-27,Cancelled,Net Banking,0.15,5.51
ORD0007484,CUST00370,2023-09-01,Delivered,Wallet,0.0,3.93
ORD0007485,CUST00950,2023-06-30,Delivered,Debit Card,0.05,9.57
ORD0007486,CUST00321,2024-11-27,Delivered,Debit Card,0.2,9.49
ORD0007487,CUST01884,2024-10-21,Delivered,Debit Card,0.0,7.24
ORD0007488,CUST00758,2024-06-10,Delivered,Debit Card,0.1,13.18
ORD0007489,CUST00561,2023-11-01,Delivered,Wallet,0.05,4.8
ORD0007490,CUST01171,2024-10-09,Returned,Net Banking,0.0,5.03
ORD0007491,CUST00208,2023-08-23,Delivered,Credit Card,0.0,7.59
ORD0007492,CUST01024,2023-11-05,Delivered,UPI,0.0,9.48
ORD0007493,CUST01174,2024-10-06,Delivered,Debit Card,0.05,8.37
ORD0007494,CUST01365,2023-04-26,Delivered,Net Banking,0.0,13.43
ORD0007495,CUST01557,2024-06-17,Delivered,Credit Card,0.1,10.56
ORD0007496,CUST00186,2024-01-12,Delivered,Net Banking,0.1,3.23
ORD0007497,CUST01274,2023-08-27,Delivered,Debit Card,0.0,2.59
ORD0007498,CUST00742,2024-05-18,Delivered,UPI,0.1,3.58
ORD0007499,CUST00819,2024-11-18,Cancelled,Debit Card,0.05,11.01
ORD0007500,CUST00281,2024-01-12,Processing,Net Banking,0.0,9.48
ORD0007501,CUST00294,2024-06-22,Delivered,Net Banking,0.05,8.04
ORD0007502,CUST00246,2022-12-26,Delivered,Debit Card,0.05,14.34
ORD0007503,CUST01521,2024-10-06,Cancelled,UPI,0.05,4.98
ORD0007504,CUST00915,2023-01-31,Delivered,UPI,0.05,11.35
ORD0007505,CUST00219,2024-08-09,Returned,Net Banking,0.1,1.61
ORD0007506,CUST00920,2024-09-26,Delivered,PayPal,0.15,14.43
ORD0007507,CUST00825,2024-08-14,Delivered,Net Banking,0.2,10.44
ORD0007508,CUST01231,2024-10-26,Delivered,Debit Card,0.05,14.52
ORD0007509,CUST00644,2024-12-20,Delivered,Net Banking,0.1,6.49
ORD0007510,CUST00219,2023-12-13,Delivered,Net Banking,0.1,9.97
ORD0007511,CUST01217,2024-11-15,Delivered,Net Banking,0.1,1.22
ORD0007512,CUST00121,2023-08-06,Delivered,PayPal,0.1,9.76
ORD0007513,CUST00723,2024-09-11,Cancelled,PayPal,0.0,1.36
ORD0007514,CUST00776,2024-09-10,Delivered,UPI,0.0,0.69
ORD0007515,CUST01811,2024-04-12,Delivered,Wallet,0.05,11.98
ORD0007516,CUST00933,2023-08-25,Delivered,Debit Card,0.05,3.97
ORD0007517,CUST01374,2024-03-05,Delivered,UPI,0.1,13.9
ORD0007518,CUST01650,2022-04-16,Delivered,Credit Card,0.05,12.81
ORD0007519,CUST00416,2024-08-31,Delivered,UPI,0.0,9.02
ORD0007520,CUST00316,2024-05-28,Delivered,PayPal,0.0,7.83
ORD0007521,CUST01613,2024-09-21,Delivered,UPI,0.1,7.98
ORD0007522,CUST01987,2024-11-04,Delivered,Wallet,0.0,12.42
ORD0007523,CUST00732,2023-12-28,Delivered,PayPal,0.1,0.31
ORD0007524,CUST01511,2024-09-14,Delivered,Debit Card,0.0,14.7
ORD0007525,CUST01796,2022-08-27,Delivered,PayPal,0.0,1.03
ORD0007526,CUST00081,2024-11-02,Delivered,Debit Card,0.0,8.49
ORD0007527,CUST00806,2024-06-24,Delivered,Net Banking,0.15,6.96
ORD0007528,CUST00970,2023-06-09,Cancelled,PayPal,0.05,14.6
ORD0007529,CUST00863,2023-11-01,Cancelled,Net Banking,0.05,2.74
ORD0007530,CUST01704,2024-08-27,Cancelled,UPI,0.15,3.16
ORD0007531,CUST00630,2024-06-06,Delivered,Net Banking,0.1,7.16
ORD0007532,CUST01631,2024-09-03,Delivered,Wallet,0.15,7.59
ORD0007533,CUST00808,2024-02-22,Delivered,PayPal,0.15,12.63
ORD0007534,CUST00912,2024-12-06,Delivered,Credit Card,0.0,2.75
ORD0007535,CUST01731,2024-08-06,Returned,Credit Card,0.1,3.18
ORD0007536,CUST00372,2024-10-11,Cancelled,PayPal,0.0,7.97
ORD0007537,CUST01166,2023-04-23,Delivered,Credit Card,0.2,7.33
ORD0007538,CUST01752,2023-11-18,Delivered,Net Banking,0.0,5.36
ORD0007539,CUST00882,2024-11-10,Delivered,Credit Card,0.0,1.64
ORD0007540,CUST00630,2024-08-27,Delivered,Wallet,0.05,0.22
ORD0007541,CUST00416,2024-07-07,Delivered,Credit Card,0.0,13.58
ORD0007542,CUST00941,2024-12-25,Delivered,UPI,0.1,13.55
ORD0007543,CUST01719,2023-10-27,Delivered,Credit Card,0.0,14.78
ORD0007544,CUST00799,2024-12-29,Returned,Debit Card,0.05,7.51
ORD0007545,CUST01201,2024-09-13,Delivered,Wallet,0.2,2.73
ORD0007546,CUST01464,2024-05-17,Delivered,Credit Card,0.1,6.72
ORD0007547,CUST00857,2024-12-18,Delivered,Net Banking,0.15,9.11
ORD0007548,CUST01869,2022-12-16,Delivered,PayPal,0.05,13.62
ORD0007549,CUST00097,2024-10-02,Cancelled,Wallet,0.0,9.76
ORD0007550,CUST01246,2024-02-19,Delivered,Net Banking,0.0,13.34
ORD0007551,CUST00948,2024-09-07,Processing,PayPal,0.15,5.53
ORD0007552,CUST01640,2023-08-15,Delivered,PayPal,0.05,4.24
ORD0007553,CUST00344,2024-09-17,Delivered,Credit Card,0.15,2.15
ORD0007554,CUST01148,2024-12-17,Delivered,Debit Card,0.0,9.03
ORD0007555,CUST00707,2024-12-23,Delivered,UPI,0.0,13.43
ORD0007556,CUST00102,2023-04-06,Delivered,Credit Card,0.1,0.38
ORD0007557,CUST00109,2023-12-21,Delivered,UPI,0.05,10.01
ORD0007558,CUST01542,2024-09-20,Delivered,Debit Card,0.2,14.69
ORD0007559,CUST00790,2024-05-16,Cancelled,Wallet,0.0,1.31
ORD0007560,CUST00644,2024-08-18,Returned,Credit Card,0.0,9.48
ORD0007561,CUST00231,2024-11-28,Delivered,Net Banking,0.15,8.91
ORD0007562,CUST01844,2023-11-21,Processing,Debit Card,0.05,1.25
ORD0007563,CUST01519,2024-08-12,Delivered,PayPal,0.0,2.54
ORD0007564,CUST00380,2024-12-04,Cancelled,PayPal,0.1,9.1
ORD0007565,CUST00107,2022-06-04,Delivered,Credit Card,0.1,14.17
ORD0007566,CUST01596,2024-06-05,Returned,Debit Card,0.05,3.9
ORD0007567,CUST01566,2024-07-23,Delivered,Net Banking,0.1,14.11
ORD0007568,CUST00487,2024-04-22,Delivered,Net Banking,0.05,13.76
ORD0007569,CUST01124,2024-04-10,Processing,Credit Card,0.05,9.75
ORD0007570,CUST00234,2024-09-29,Delivered,PayPal,0.1,11.23
ORD0007571,CUST01286,2024-09-09,Cancelled,UPI,0.0,10.13
ORD0007572,CUST00581,2023-10-31,Delivered,Wallet,0.0,10.63
ORD0007573,CUST00550,2024-08-03,Delivered,Net Banking,0.1,11.2
ORD0007574,CUST01444,2024-09-20,Delivered,Net Banking,0.15,2.8
ORD0007575,CUST01359,2024-09-12,Delivered,PayPal,0.2,3.49
ORD0007576,CUST01770,2023-12-20,Delivered,PayPal,0.0,3.76
ORD0007577,CUST01746,2023-04-13,Delivered,Credit Card,0.05,4.91
ORD0007578,CUST01469,2023-12-04,Delivered,Debit Card,0.0,4.09
ORD0007579,CUST00856,2024-08-08,Processing,Credit Card,0.1,11.32
ORD0007580,CUST00894,2024-12-18,Delivered,UPI,0.1,4.42
ORD0007581,CUST01577,2023-10-14,Delivered,PayPal,0.15,0.99
ORD0007582,CUST00904,2024-06-30,Cancelled,Net Banking,0.05,12.56
ORD0007583,CUST01682,2024-08-16,Returned,Net Banking,0.05,14.31
ORD0007584,CUST00103,2024-11-08,Delivered,UPI,0.15,3.61
ORD0007585,CUST00766,2024-05-25,Delivered,Credit Card,0.05,13.15
ORD0007586,CUST01382,2024-06-04,Delivered,Net Banking,0.05,6.69
ORD0007587,CUST01357,2024-09-26,Delivered,Net Banking,0.05,13.95
ORD0007588,CUST00076,2024-04-26,Delivered,Credit Card,0.0,7.24
ORD0007589,CUST00084,2024-01-03,Delivered,Net Banking,0.05,7.1
ORD0007590,CUST01288,2024-07-12,Delivered,UPI,0.15,10.78
ORD0007591,CUST01654,2024-02-13,Delivered,Net Banking,0.0,5.78
ORD0007592,CUST00020,2024-05-23,Cancelled,PayPal,0.15,3.56
ORD0007593,CUST01840,2024-12-14,Delivered,Wallet,0.0,4.14
ORD0007594,CUST01986,2024-05-15,Delivered,Credit Card,0.0,11.7
ORD0007595,CUST00986,2023-08-07,Delivered,Credit Card,0.1,10.34
ORD0007596,CUST01804,2023-02-09,Delivered,Credit Card,0.1,9.34
ORD0007597,CUST01949,2024-07-28,Delivered,Credit Card,0.0,4.67
ORD0007598,CUST00795,2023-01-29,Delivered,Credit Card,0.15,13.7
ORD0007599,CUST01440,2024-04-08,Delivered,Wallet,0.0,4.75
ORD0007600,CUST01483,2022-12-24,Delivered,UPI,0.0,13.9
ORD0007601,CUST00340,2023-09-17,Delivered,UPI,0.1,2.4
ORD0007602,CUST01799,2023-01-27,Returned,Net Banking,0.0,5.63
ORD0007603,CUST01600,2024-06-28,Delivered,Net Banking,0.0,8.63
ORD0007604,CUST00751,2023-09-25,Returned,Net Banking,0.2,6.38
ORD0007605,CUST00608,2024-02-22,Delivered,Wallet,0.05,14.65
ORD0007606,CUST01269,2023-02-13,Delivered,UPI,0.1,5.53
ORD0007607,CUST00409,2024-09-19,Delivered,Net Banking,0.05,5.46
ORD0007608,CUST01531,2024-09-25,Delivered,Net Banking,0.05,10.01
ORD0007609,CUST01970,2022-11-29,Delivered,Debit Card,0.1,13.63
ORD0007610,CUST00561,2024-12-12,Delivered,Credit Card,0.05,12.66
ORD0007611,CUST01884,2024-12-30,Delivered,Wallet,0.05,5.29
ORD0007612,CUST00392,2024-10-02,Delivered,Debit Card,0.0,11.81
ORD0007613,CUST00972,2024-07-16,Delivered,Wallet,0.05,7.39
ORD0007614,CUST00328,2023-09-24,Delivered,Credit Card,0.1,0.11
ORD0007615,CUST01994,2024-03-02,Returned,UPI,0.0,13.06
ORD0007616,CUST00179,2024-05-29,Returned,Credit Card,0.1,1.38
ORD0007617,CUST01666,2024-12-24,Delivered,UPI,0.0,3.32
ORD0007618,CUST00832,2023-01-04,Delivered,Net Banking,0.0,5.0
ORD0007619,CUST00360,2024-09-07,Delivered,Credit Card,0.0,8.69
ORD0007620,CUST01233,2024-06-19,Delivered,Wallet,0.05,10.83
ORD0007621,CUST00576,2024-02-26,Delivered,Net Banking,0.05,4.12
ORD0007622,CUST00150,2023-09-20,Delivered,Wallet,0.0,5.16
ORD0007623,CUST01668,2023-12-12,Delivered,Wallet,0.2,5.55
ORD0007624,CUST01589,2023-03-15,Delivered,Net Banking,0.05,14.25
ORD0007625,CUST01773,2024-07-26,Delivered,Credit Card,0.05,2.47
ORD0007626,CUST01041,2024-08-16,Delivered,Wallet,0.0,6.94
ORD0007627,CUST00582,2024-10-01,Delivered,UPI,0.15,8.44
ORD0007628,CUST01767,2023-09-20,Delivered,Credit Card,0.15,5.1
ORD0007629,CUST00438,2024-03-02,Delivered,UPI,0.1,7.2
ORD0007630,CUST01890,2024-06-27,Processing,PayPal,0.05,10.91
ORD0007631,CUST01612,2024-10-17,Delivered,Debit Card,0.2,2.35
ORD0007632,CUST00225,2023-12-27,Delivered,Credit Card,0.1,1.97
ORD0007633,CUST00837,2024-01-03,Delivered,Debit Card,0.0,8.68
ORD0007634,CUST01224,2023-04-11,Delivered,Wallet,0.05,4.96
ORD0007635,CUST00273,2024-08-27,Delivered,PayPal,0.0,8.91
ORD0007636,CUST00895,2023-06-02,Cancelled,Debit Card,0.1,4.32
ORD0007637,CUST01060,2022-12-12,Delivered,Wallet,0.1,5.37
ORD0007638,CUST01470,2024-01-15,Returned,Debit Card,0.1,7.83
ORD0007639,CUST00431,2024-10-22,Delivered,Net Banking,0.1,8.66
ORD0007640,CUST00473,2023-03-03,Delivered,PayPal,0.15,7.75
ORD0007641,CUST00480,2024-11-23,Delivered,PayPal,0.1,14.76
ORD0007642,CUST00832,2023-09-01,Delivered,Credit Card,0.0,4.67
ORD0007643,CUST01424,2022-04-25,Delivered,Debit Card,0.0,5.52
ORD0007644,CUST00089,2024-09-20,Delivered,Credit Card,0.0,2.32
ORD0007645,CUST01739,2024-07-03,Delivered,UPI,0.0,12.41
ORD0007646,CUST00259,2024-04-10,Delivered,Wallet,0.0,12.4
ORD0007647,CUST00942,2024-07-14,Processing,Wallet,0.0,5.39
ORD0007648,CUST01680,2024-05-05,Delivered,PayPal,0.15,10.42
ORD0007649,CUST00355,2023-11-22,Returned,Net Banking,0.0,9.35
ORD0007650,CUST01063,2023-08-13,Delivered,Debit Card,0.05,13.65
ORD0007651,CUST00733,2024-06-08,Delivered,Wallet,0.0,3.4
ORD0007652,CUST00471,2024-11-16,Delivered,PayPal,0.15,10.34
ORD0007653,CUST01228,2023-11-12,Delivered,UPI,0.1,9.37
ORD0007654,CUST01741,2023-10-14,Delivered,Net Banking,0.1,6.73
ORD0007655,CUST01136,2024-07-03,Delivered,Debit Card,0.1,1.71
ORD0007656,CUST01291,2024-03-12,Delivered,UPI,0.05,8.59
ORD0007657,CUST00448,2023-10-25,Processing,Debit Card,0.05,7.41
ORD0007658,CUST01473,2023-12-22,Delivered,PayPal,0.15,11.13
ORD0007659,CUST01822,2023-10-27,Delivered,UPI,0.05,0.86
ORD0007660,CUST00895,2024-05-11,Delivered,Wallet,0.0,10.01
ORD0007661,CUST01911,2024-03-15,Returned,Wallet,0.15,13.77
ORD0007662,CUST01528,2023-09-24,Delivered,Credit Card,0.05,9.6
ORD0007663,CUST01377,2023-08-29,Delivered,Debit Card,0.0,2.28
ORD0007664,CUST01135,2024-10-05,Returned,PayPal,0.0,11.19
ORD0007665,CUST01229,2024-09-09,Delivered,Wallet,0.05,11.61
ORD0007666,CUST01253,2024-11-05,Delivered,Wallet,0.0,11.48
ORD0007667,CUST00514,2024-09-26,Delivered,Credit Card,0.0,9.62
ORD0007668,CUST00866,2024-11-13,Delivered,UPI,0.0,5.29
ORD0007669,CUST00287,2023-12-31,Delivered,PayPal,0.0,12.63
ORD0007670,CUST00628,2024-07-21,Delivered,Net Banking,0.0,5.47
ORD0007671,CUST01955,2024-08-16,Delivered,PayPal,0.0,4.1
ORD0007672,CUST00649,2024-09-26,Delivered,Wallet,0.15,1.4
ORD0007673,CUST01784,2024-05-08,Delivered,Credit Card,0.1,0.39
ORD0007674,CUST00660,2024-12-27,Processing,UPI,0.05,14.05
ORD0007675,CUST00868,2024-09-23,Delivered,Credit Card,0.05,2.23
ORD0007676,CUST01126,2024-06-04,Delivered,PayPal,0.05,4.99
ORD0007677,CUST00215,2024-01-13,Delivered,UPI,0.0,4.37
ORD0007678,CUST01234,2024-08-11,Delivered,Credit Card,0.0,10.11
ORD0007679,CUST01308,2024-04-11,Delivered,Debit Card,0.05,4.27
ORD0007680,CUST01979,2024-12-03,Delivered,Debit Card,0.05,12.45
ORD0007681,CUST00356,2024-11-26,Delivered,Net Banking,0.0,9.22
ORD0007682,CUST01748,2023-08-28,Returned,Net Banking,0.1,12.67
ORD0007683,CUST01630,2024-03-21,Returned,Credit Card,0.15,0.89
ORD0007684,CUST01750,2023-08-31,Delivered,Debit Card,0.0,3.17
ORD0007685,CUST00376,2024-12-29,Delivered,Net Banking,0.0,10.45
ORD0007686,CUST01600,2024-09-02,Delivered,Wallet,0.0,1.05
ORD0007687,CUST01046,2023-07-21,Delivered,PayPal,0.2,5.39
ORD0007688,CUST01563,2024-11-13,Delivered,PayPal,0.2,10.03
ORD0007689,CUST00544,2023-10-10,Delivered,PayPal,0.0,0.36
ORD0007690,CUST01664,2023-04-15,Returned,Credit Card,0.0,9.83
ORD0007691,CUST00611,2023-07-12,Delivered,UPI,0.0,11.34
ORD0007692,CUST01134,2024-09-29,Returned,Net Banking,0.1,1.47
ORD0007693,CUST01518,2024-01-12,Cancelled,Credit Card,0.0,6.68
ORD0007694,CUST00425,2024-08-15,Delivered,Credit Card,0.1,0.35
ORD0007695,CUST00145,2024-07-20,Delivered,UPI,0.0,2.35
ORD0007696,CUST01657,2024-09-18,Delivered,Debit Card,0.05,9.3
ORD0007697,CUST01063,2023-08-27,Delivered,PayPal,0.05,2.87
ORD0007698,CUST00503,2024-08-04,Delivered,Net Banking,0.05,3.23
ORD0007699,CUST00954,2024-11-09,Delivered,Net Banking,0.0,11.58
ORD0007700,CUST00623,2024-10-31,Returned,UPI,0.05,5.31
ORD0007701,CUST00628,2023-04-30,Delivered,PayPal,0.0,11.01
ORD0007702,CUST01214,2024-05-17,Delivered,PayPal,0.0,10.84
ORD0007703,CUST00929,2024-12-24,Delivered,Net Banking,0.05,1.06
ORD0007704,CUST01075,2024-02-13,Delivered,Credit Card,0.15,14.19
ORD0007705,CUST01803,2024-01-24,Returned,PayPal,0.1,3.77
ORD0007706,CUST01399,2024-10-02,Delivered,Debit Card,0.05,14.85
ORD0007707,CUST00446,2022-09-20,Delivered,Credit Card,0.05,1.43
ORD0007708,CUST01029,2024-06-22,Delivered,UPI,0.1,7.09
ORD0007709,CUST01268,2024-05-20,Delivered,Wallet,0.0,0.78
ORD0007710,CUST00856,2024-07-18,Delivered,Credit Card,0.1,6.47
ORD0007711,CUST01227,2024-05-28,Delivered,UPI,0.05,1.14
ORD0007712,CUST01853,2024-08-06,Delivered,PayPal,0.0,3.02
ORD0007713,CUST01853,2024-11-25,Returned,Net Banking,0.05,12.6
ORD0007714,CUST00236,2024-08-17,Delivered,Net Banking,0.15,1.18
ORD0007715,CUST01303,2024-02-29,Delivered,Debit Card,0.15,14.75
ORD0007716,CUST00139,2023-12-17,Delivered,Credit Card,0.1,5.28
ORD0007717,CUST00671,2024-08-26,Delivered,PayPal,0.0,11.81
ORD0007718,CUST01984,2024-01-20,Returned,Wallet,0.1,5.57
ORD0007719,CUST01327,2024-08-03,Delivered,Wallet,0.0,7.36
ORD0007720,CUST01522,2024-06-09,Delivered,PayPal,0.15,13.2
ORD0007721,CUST00557,2024-02-19,Delivered,PayPal,0.05,3.11
ORD0007722,CUST00881,2024-11-11,Cancelled,Credit Card,0.05,13.23
ORD0007723,CUST00836,2024-03-25,Returned,Wallet,0.0,13.99
ORD0007724,CUST00045,2023-08-26,Delivered,Net Banking,0.0,12.23
ORD0007725,CUST00820,2024-08-03,Cancelled,Wallet,0.15,4.29
ORD0007726,CUST01317,2024-12-03,Delivered,PayPal,0.0,12.52
ORD0007727,CUST01452,2024-08-17,Delivered,PayPal,0.2,6.74
ORD0007728,CUST00655,2024-07-25,Cancelled,Debit Card,0.15,12.94
ORD0007729,CUST00706,2024-11-01,Delivered,Debit Card,0.05,14.06
ORD0007730,CUST00844,2024-08-03,Returned,Wallet,0.15,10.54
ORD0007731,CUST00503,2024-10-02,Returned,PayPal,0.1,9.5
ORD0007732,CUST00370,2024-10-13,Delivered,Debit Card,0.0,10.01
ORD0007733,CUST00945,2024-01-02,Delivered,Credit Card,0.0,3.63
ORD0007734,CUST00105,2024-07-22,Processing,Credit Card,0.05,7.39
ORD0007735,CUST00577,2022-06-15,Delivered,Wallet,0.05,14.66
ORD0007736,CUST00398,2024-04-12,Returned,UPI,0.1,4.78
ORD0007737,CUST00331,2024-05-08,Delivered,PayPal,0.05,2.57
ORD0007738,CUST01906,2024-03-15,Delivered,PayPal,0.0,3.13
ORD0007739,CUST01184,2023-03-21,Delivered,Net Banking,0.05,13.44
ORD0007740,CUST01389,2024-09-29,Processing,Debit Card,0.0,6.36
ORD0007741,CUST01250,2024-07-06,Delivered,Credit Card,0.1,9.07
ORD0007742,CUST00641,2024-06-24,Processing,UPI,0.15,8.06
ORD0007743,CUST00674,2024-11-02,Delivered,Net Banking,0.15,9.83
ORD0007744,CUST00311,2024-05-22,Delivered,Debit Card,0.0,7.56
ORD0007745,CUST01194,2024-02-10,Delivered,Credit Card,0.0,11.09
ORD0007746,CUST00748,2024-05-31,Returned,UPI,0.05,13.83
ORD0007747,CUST01869,2024-09-24,Delivered,Wallet,0.1,11.46
ORD0007748,CUST01894,2022-11-19,Delivered,Credit Card,0.0,6.37
ORD0007749,CUST01655,2024-08-15,Delivered,PayPal,0.0,11.14
ORD0007750,CUST01404,2024-06-25,Delivered,UPI,0.1,13.94
ORD0007751,CUST00603,2023-08-15,Delivered,PayPal,0.0,1.12
ORD0007752,CUST01614,2024-07-11,Delivered,PayPal,0.2,11.94
ORD0007753,CUST00435,2024-08-01,Processing,Net Banking,0.05,4.58
ORD0007754,CUST00181,2023-09-17,Delivered,Debit Card,0.2,3.33
ORD0007755,CUST01313,2024-11-19,Delivered,UPI,0.05,12.38
ORD0007756,CUST00191,2024-04-27,Delivered,Wallet,0.15,5.36
ORD0007757,CUST00688,2024-03-15,Delivered,Debit Card,0.05,13.75
ORD0007758,CUST01128,2024-12-18,Delivered,PayPal,0.0,8.54
ORD0007759,CUST01470,2023-01-30,Cancelled,Net Banking,0.05,6.98
ORD0007760,CUST01511,2024-01-05,Delivered,Net Banking,0.1,12.51
ORD0007761,CUST00773,2024-11-12,Delivered,UPI,0.1,14.54
ORD0007762,CUST00256,2024-04-23,Delivered,UPI,0.0,9.21
ORD0007763,CUST00166,2024-06-06,Cancelled,Credit Card,0.1,6.99
ORD0007764,CUST00067,2024-12-26,Delivered,UPI,0.0,0.43
ORD0007765,CUST01539,2024-05-26,Delivered,Debit Card,0.0,5.5
ORD0007766,CUST01601,2024-03-04,Delivered,Credit Card,0.0,2.28
ORD0007767,CUST01177,2024-12-24,Processing,PayPal,0.0,8.8
ORD0007768,CUST00163,2024-12-22,Delivered,Debit Card,0.0,0.27
ORD0007769,CUST00400,2023-08-11,Cancelled,Debit Card,0.0,1.52
ORD0007770,CUST01316,2024-04-15,Returned,Net Banking,0.0,5.28
ORD0007771,CUST00513,2024-11-26,Returned,PayPal,0.05,8.32
ORD0007772,CUST01739,2024-03-09,Delivered,Net Banking,0.2,7.65
ORD0007773,CUST00585,2024-03-03,Delivered,Wallet,0.0,7.84
ORD0007774,CUST00438,2024-11-16,Delivered,Wallet,0.1,5.88
ORD0007775,CUST00790,2024-02-22,Delivered,Credit Card,0.05,9.83
ORD0007776,CUST00448,2023-06-09,Delivered,UPI,0.1,2.94
ORD0007777,CUST01596,2024-10-26,Delivered,Debit Card,0.05,10.05
ORD0007778,CUST01066,2023-08-14,Delivered,Credit Card,0.0,12.98
ORD0007779,CUST00306,2024-09-05,Returned,Net Banking,0.0,7.0
ORD0007780,CUST00547,2023-10-08,Delivered,Net Banking,0.2,1.86
ORD0007781,CUST00101,2024-09-30,Delivered,Wallet,0.0,9.28
ORD0007782,CUST00032,2023-09-17,Delivered,Debit Card,0.15,4.99
ORD0007783,CUST01832,2024-08-02,Delivered,Net Banking,0.0,12.46
ORD0007784,CUST00544,2024-01-31,Cancelled,PayPal,0.05,9.58
ORD0007785,CUST01522,2024-06-16,Delivered,PayPal,0.0,0.38
ORD0007786,CUST01976,2024-11-24,Delivered,Credit Card,0.05,7.54
ORD0007787,CUST00027,2024-10-23,Delivered,Wallet,0.0,12.44
ORD0007788,CUST00193,2022-09-21,Delivered,PayPal,0.1,8.48
ORD0007789,CUST01947,2024-11-22,Delivered,PayPal,0.05,8.64
ORD0007790,CUST00111,2023-01-14,Returned,Net Banking,0.1,0.35
ORD0007791,CUST00677,2024-10-30,Returned,PayPal,0.0,2.1
ORD0007792,CUST01076,2023-10-23,Returned,Credit Card,0.0,8.73
ORD0007793,CUST00052,2023-11-01,Delivered,Wallet,0.05,1.72
ORD0007794,CUST00179,2024-07-08,Returned,Debit Card,0.05,6.95
ORD0007795,CUST01801,2024-06-28,Delivered,PayPal,0.1,6.1
ORD0007796,CUST01248,2023-02-12,Delivered,Credit Card,0.0,2.98
ORD0007797,CUST00776,2024-11-16,Delivered,PayPal,0.1,5.81
ORD0007798,CUST01217,2024-01-28,Delivered,PayPal,0.0,0.55
ORD0007799,CUST01875,2024-12-20,Delivered,Credit Card,0.15,11.98
ORD0007800,CUST01562,2024-12-21,Delivered,PayPal,0.0,12.1
ORD0007801,CUST00262,2024-08-10,Processing,Wallet,0.0,7.62
ORD0007802,CUST01513,2023-05-21,Delivered,Net Banking,0.0,5.92
ORD0007803,CUST00530,2023-03-07,Returned,PayPal,0.15,5.83
ORD0007804,CUST00794,2023-12-01,Delivered,PayPal,0.0,9.66
ORD0007805,CUST01394,2024-03-27,Delivered,PayPal,0.05,3.91
ORD0007806,CUST00630,2024-11-27,Delivered,Wallet,0.1,11.96
ORD0007807,CUST01265,2023-10-13,Cancelled,Debit Card,0.05,2.17
ORD0007808,CUST00530,2023-12-10,Delivered,Net Banking,0.05,8.34
ORD0007809,CUST01059,2023-10-28,Delivered,Debit Card,0.0,7.95
ORD0007810,CUST01819,2024-08-17,Processing,Wallet,0.0,2.0
ORD0007811,CUST00419,2024-09-12,Delivered,UPI,0.1,2.01
ORD0007812,CUST00535,2024-10-23,Delivered,Debit Card,0.0,14.04
ORD0007813,CUST00572,2024-09-11,Delivered,UPI,0.0,0.53
ORD0007814,CUST01609,2024-11-01,Delivered,Wallet,0.2,3.47
ORD0007815,CUST01817,2024-09-26,Delivered,UPI,0.05,9.52
ORD0007816,CUST00991,2024-08-25,Delivered,Debit Card,0.0,0.29
ORD0007817,CUST01228,2023-09-29,Delivered,Debit Card,0.15,2.85
ORD0007818,CUST00942,2024-07-16,Returned,UPI,0.05,3.13
ORD0007819,CUST01469,2022-12-23,Delivered,Credit Card,0.1,2.2
ORD0007820,CUST01169,2024-01-24,Delivered,Net Banking,0.1,11.31
ORD0007821,CUST00642,2024-11-24,Delivered,PayPal,0.1,7.58
ORD0007822,CUST01374,2024-03-28,Delivered,Net Banking,0.0,7.75
ORD0007823,CUST01958,2024-06-28,Delivered,PayPal,0.0,5.67
ORD0007824,CUST01599,2024-12-20,Delivered,UPI,0.1,7.27
ORD0007825,CUST00779,2023-12-31,Cancelled,Credit Card,0.1,4.39
ORD0007826,CUST01033,2024-05-14,Delivered,Credit Card,0.1,2.64
ORD0007827,CUST00558,2024-04-10,Delivered,UPI,0.0,10.04
